year,category,nominee,winner
1988,DOCUMENTARY (Feature),Hellfire: A Journey from Hiroshima,False
1988,DOCUMENTARY (Feature),Radio Bikini,False
1988,DOCUMENTARY (Feature),A Stitch for Time,False
1988,DOCUMENTARY (Feature),The Ten-Year Lunch: The Wit and Legend of the Algonquin Round Table,True
1988,DOCUMENTARY (Short Subject),Frances Steloff: Memoirs of a Bookseller,False
1988,DOCUMENTARY (Short Subject),In the Wee Wee Hours...,False
1988,DOCUMENTARY (Short Subject),Language Says It All,False
1988,DOCUMENTARY (Short Subject),Silver into Gold,False
1988,DOCUMENTARY (Short Subject),Young at Heart,True
1988,FILM EDITING,Broadcast News,False
1988,FILM EDITING,Empire of the Sun,False
1988,FILM EDITING,Fatal Attraction,False
1988,FILM EDITING,The Last Emperor,True
1988,FILM EDITING,RoboCop,False
1988,FOREIGN LANGUAGE FILM,"Au Revoir Les Enfants (Goodbye, Children)",False
1988,FOREIGN LANGUAGE FILM,Babette's Feast,True
1988,FOREIGN LANGUAGE FILM,Course Completed,False
1988,FOREIGN LANGUAGE FILM,The Family,False
1988,FOREIGN LANGUAGE FILM,Pathfinder,False
1988,MAKEUP,Happy New Year,False
1988,MAKEUP,Harry and the Hendersons,True
1988,MUSIC (Original Score),Cry Freedom,False
1988,MUSIC (Original Score),Empire of the Sun,False
1988,MUSIC (Original Score),The Last Emperor,True
1988,MUSIC (Original Score),The Untouchables,False
1988,MUSIC (Original Score),The Witches of Eastwick,False
1988,MUSIC (Original Song),Cry Freedom,False
1988,MUSIC (Original Song),Dirty Dancing,True
1988,MUSIC (Original Song),Mannequin,False
1988,MUSIC (Original Song),Beverly Hills Cop II,False
1988,MUSIC (Original Song),The Princess Bride,False
1988,BEST PICTURE,Broadcast News,False
1988,BEST PICTURE,Fatal Attraction,False
1988,BEST PICTURE,Hope and Glory,False
1988,BEST PICTURE,The Last Emperor,True
1988,BEST PICTURE,Moonstruck,False
1988,SHORT FILM (Animated),George and Rosemary,False
1988,SHORT FILM (Animated),The Man Who Planted Trees,True
1988,SHORT FILM (Animated),Your Face,False
1988,SHORT FILM (Live Action),Making Waves,False
1988,SHORT FILM (Live Action),Ray's Male Heterosexual Dance Hall,True
1988,SHORT FILM (Live Action),Shoeshine,False
1988,SOUND,Empire of the Sun,False
1988,SOUND,The Last Emperor,True
1988,SOUND,Lethal Weapon,False
1988,SOUND,RoboCop,False
1988,SOUND,The Witches of Eastwick,False
1988,VISUAL EFFECTS,Innerspace,True
1988,VISUAL EFFECTS,Predator,False
1988,WRITING (Screenplay Based on Material from Another Medium),The Dead,False
1988,WRITING (Screenplay Based on Material from Another Medium),Fatal Attraction,False
1988,WRITING (Screenplay Based on Material from Another Medium),Full Metal Jacket,False
1988,WRITING (Screenplay Based on Material from Another Medium),The Last Emperor,True
1988,WRITING (Screenplay Based on Material from Another Medium),My Life as a Dog,False
1988,WRITING (Screenplay Written Directly for the Screen),"Au Revoir Les Enfants (Goodbye, Children)",False
1988,WRITING (Screenplay Written Directly for the Screen),Broadcast News,False
1988,WRITING (Screenplay Written Directly for the Screen),Hope and Glory,False
1988,WRITING (Screenplay Written Directly for the Screen),Moonstruck,True
1988,WRITING (Screenplay Written Directly for the Screen),Radio Days,False
1988,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),RoboCop,True
1988,IRVING G. THALBERG MEMORIAL AWARD,,True
1988,GORDON E. SAWYER AWARD,,True
1989,ACTOR IN A LEADING ROLE,Mississippi Burning,False
1989,ACTOR IN A LEADING ROLE,Big,False
1989,ACTOR IN A LEADING ROLE,Rain Man,True
1989,ACTOR IN A LEADING ROLE,Stand and Deliver,False
1989,ACTOR IN A LEADING ROLE,Pelle the Conqueror,False
1989,ACTOR IN A SUPPORTING ROLE,Little Dorrit,False
1989,ACTOR IN A SUPPORTING ROLE,A Fish Called Wanda,True
1989,ACTOR IN A SUPPORTING ROLE,Tucker The Man and His Dream,False
1989,ACTOR IN A SUPPORTING ROLE,Running on Empty,False
1989,ACTOR IN A SUPPORTING ROLE,Married to the Mob,False
1989,ACTRESS IN A LEADING ROLE,Dangerous Liaisons,False
1989,ACTRESS IN A LEADING ROLE,The Accused,True
1989,ACTRESS IN A LEADING ROLE,Working Girl,False
1989,ACTRESS IN A LEADING ROLE,A Cry in the Dark,False
1989,ACTRESS IN A LEADING ROLE,Gorillas in the Mist,False
1989,ACTRESS IN A SUPPORTING ROLE,Working Girl,False
1989,ACTRESS IN A SUPPORTING ROLE,The Accidental Tourist,True
1989,ACTRESS IN A SUPPORTING ROLE,Mississippi Burning,False
1989,ACTRESS IN A SUPPORTING ROLE,Dangerous Liaisons,False
1989,ACTRESS IN A SUPPORTING ROLE,Working Girl,False
1989,ART DIRECTION,Beaches,False
1989,ART DIRECTION,Dangerous Liaisons,True
1989,ART DIRECTION,Rain Man,False
1989,ART DIRECTION,Tucker The Man and His Dream,False
1989,ART DIRECTION,Who Framed Roger Rabbit,False
1989,CINEMATOGRAPHY,Mississippi Burning,True
1989,CINEMATOGRAPHY,Rain Man,False
1989,CINEMATOGRAPHY,Tequila Sunrise,False
1989,CINEMATOGRAPHY,The Unbearable Lightness of Being,False
1989,CINEMATOGRAPHY,Who Framed Roger Rabbit,False
1989,COSTUME DESIGN,Coming to America,False
1989,COSTUME DESIGN,Dangerous Liaisons,True
1989,COSTUME DESIGN,A Handful of Dust,False
1989,COSTUME DESIGN,Sunset,False
1989,COSTUME DESIGN,Tucker The Man and His Dream,False
1989,DIRECTING,A Fish Called Wanda,False
1989,DIRECTING,The Last Temptation of Christ,False
1989,DIRECTING,Mississippi Burning,False
1989,DIRECTING,Rain Man,True
1989,DIRECTING,Working Girl,False
1989,DOCUMENTARY (Feature),The Cry of Reason - Beyers Naudé: An Afrikaner Speaks Out,False
1989,DOCUMENTARY (Feature),Hotel Terminus: The Life and Times of Klaus Barbie,True
1989,DOCUMENTARY (Feature),Let's Get Lost,False
1989,DOCUMENTARY (Feature),Promises to Keep,False
1989,DOCUMENTARY (Feature),Who Killed Vincent Chin?,False
1989,DOCUMENTARY (Short Subject),The Children's Storefront,False
1989,DOCUMENTARY (Short Subject),Family Gathering,False
1989,DOCUMENTARY (Short Subject),Gang Cops,False
1989,DOCUMENTARY (Short Subject),Portrait of Imogen,False
1989,DOCUMENTARY (Short Subject),You Don't Have to Die,True
1989,FILM EDITING,Die Hard,False
1989,FILM EDITING,Gorillas in the Mist,False
1989,FILM EDITING,Mississippi Burning,False
1989,FILM EDITING,Rain Man,False
1989,FILM EDITING,Who Framed Roger Rabbit,True
1989,FOREIGN LANGUAGE FILM,Hanussen,False
1989,FOREIGN LANGUAGE FILM,The Music Teacher,False
1989,FOREIGN LANGUAGE FILM,Pelle the Conqueror,True
1989,FOREIGN LANGUAGE FILM,Salaam Bombay!,False
1989,FOREIGN LANGUAGE FILM,Women on the Verge of a Nervous Breakdown,False
1989,MAKEUP,Beetlejuice,True
1989,MAKEUP,Coming to America,False
1989,MAKEUP,Scrooged,False
1989,MUSIC (Original Score),The Accidental Tourist,False
1989,MUSIC (Original Score),Dangerous Liaisons,False
1989,MUSIC (Original Score),Gorillas in the Mist,False
1989,MUSIC (Original Score),The Milagro Beanfield War,True
1989,MUSIC (Original Score),Rain Man,False
1989,MUSIC (Original Song),Bagdad Cafe,False
1989,MUSIC (Original Song),Working Girl,True
1989,MUSIC (Original Song),Buster,False
1989,BEST PICTURE,The Accidental Tourist,False
1989,BEST PICTURE,Dangerous Liaisons,False
1989,BEST PICTURE,Mississippi Burning,False
1989,BEST PICTURE,Rain Man,True
1989,BEST PICTURE,Working Girl,False
1989,SHORT FILM (Animated),The Cat Came Back,False
1989,SHORT FILM (Animated),Technological Threat,False
1989,SHORT FILM (Animated),Tin Toy,True
1989,SHORT FILM (Live Action),The Appointments of Dennis Jennings,True
1989,SHORT FILM (Live Action),Cadillac Dreams,False
1989,SHORT FILM (Live Action),Gullah Tales,False
1989,SOUND,Bird,True
1989,SOUND,Die Hard,False
1989,SOUND,Gorillas in the Mist,False
1989,SOUND,Mississippi Burning,False
1989,SOUND,Who Framed Roger Rabbit,False
1989,SOUND EFFECTS EDITING,Die Hard,False
1989,SOUND EFFECTS EDITING,Who Framed Roger Rabbit,True
1989,SOUND EFFECTS EDITING,Willow,False
1989,VISUAL EFFECTS,Die Hard,False
1989,VISUAL EFFECTS,Who Framed Roger Rabbit,True
1989,VISUAL EFFECTS,Willow,False
1989,WRITING (Screenplay Based on Material from Another Medium),The Accidental Tourist,False
1989,WRITING (Screenplay Based on Material from Another Medium),Dangerous Liaisons,True
1989,WRITING (Screenplay Based on Material from Another Medium),Gorillas in the Mist,False
1989,WRITING (Screenplay Based on Material from Another Medium),Little Dorrit,False
1989,WRITING (Screenplay Based on Material from Another Medium),The Unbearable Lightness of Being,False
1989,WRITING (Screenplay Written Directly for the Screen),Big,False
1989,WRITING (Screenplay Written Directly for the Screen),Bull Durham,False
1989,WRITING (Screenplay Written Directly for the Screen),A Fish Called Wanda,False
1989,WRITING (Screenplay Written Directly for the Screen),Rain Man,True
1989,WRITING (Screenplay Written Directly for the Screen),Running on Empty,False
1989,SPECIAL ACHIEVEMENT AWARD,Who Framed Roger Rabbit,True
1989,HONORARY AWARD,,True
1989,HONORARY AWARD,,True
1989,GORDON E. SAWYER AWARD,,True
1990,ACTOR IN A LEADING ROLE,Henry V,False
1990,ACTOR IN A LEADING ROLE,Born on the Fourth of July,False
1990,ACTOR IN A LEADING ROLE,My Left Foot,True
1990,ACTOR IN A LEADING ROLE,Driving Miss Daisy,False
1990,ACTOR IN A LEADING ROLE,Dead Poets Society,False
1990,ACTOR IN A SUPPORTING ROLE,Do the Right Thing,False
1990,ACTOR IN A SUPPORTING ROLE,Driving Miss Daisy,False
1990,ACTOR IN A SUPPORTING ROLE,A Dry White Season,False
1990,ACTOR IN A SUPPORTING ROLE,Crimes and Misdemeanors,False
1990,ACTOR IN A SUPPORTING ROLE,Glory,True
1990,ACTRESS IN A LEADING ROLE,Camille Claudel,False
1990,ACTRESS IN A LEADING ROLE,Shirley Valentine,False
1990,ACTRESS IN A LEADING ROLE,Music Box,False
1990,ACTRESS IN A LEADING ROLE,The Fabulous Baker Boys,False
1990,ACTRESS IN A LEADING ROLE,Driving Miss Daisy,True
1990,ACTRESS IN A SUPPORTING ROLE,My Left Foot,True
1990,ACTRESS IN A SUPPORTING ROLE,"Enemies, A Love Story",False
1990,ACTRESS IN A SUPPORTING ROLE,"Enemies, A Love Story",False
1990,ACTRESS IN A SUPPORTING ROLE,Steel Magnolias,False
1990,ACTRESS IN A SUPPORTING ROLE,Parenthood,False
1990,ART DIRECTION,The Abyss,False
1990,ART DIRECTION,The Adventures of Baron Munchausen,False
1990,ART DIRECTION,Batman,True
1990,ART DIRECTION,Driving Miss Daisy,False
1990,ART DIRECTION,Glory,False
1990,CINEMATOGRAPHY,The Abyss,False
1990,CINEMATOGRAPHY,Blaze,False
1990,CINEMATOGRAPHY,Born on the Fourth of July,False
1990,CINEMATOGRAPHY,The Fabulous Baker Boys,False
1990,CINEMATOGRAPHY,Glory,True
1990,COSTUME DESIGN,The Adventures of Baron Munchausen,False
1990,COSTUME DESIGN,Driving Miss Daisy,False
1990,COSTUME DESIGN,Harlem Nights,False
1990,COSTUME DESIGN,Henry V,True
1990,COSTUME DESIGN,Valmont,False
1990,DIRECTING,Born on the Fourth of July,True
1990,DIRECTING,Crimes and Misdemeanors,False
1990,DIRECTING,Dead Poets Society,False
1990,DIRECTING,Henry V,False
1990,DIRECTING,My Left Foot,False
1990,DOCUMENTARY (Feature),Adam Clayton Powell,False
1990,DOCUMENTARY (Feature),Common Threads: Stories from the Quilt,True
1990,DOCUMENTARY (Feature),Crack USA: County under Siege,False
1990,DOCUMENTARY (Feature),For All Mankind,False
1990,DOCUMENTARY (Feature),Super Chief: The Life and Legacy of Earl Warren,False
1990,DOCUMENTARY (Short Subject),"Fine Food, Fine Pastries, Open 6 to 9",False
1990,DOCUMENTARY (Short Subject),The Johnstown Flood,True
1990,DOCUMENTARY (Short Subject),Yad Vashem: Preserving the Past to Ensure the Future,False
1990,FILM EDITING,The Bear,False
1990,FILM EDITING,Born on the Fourth of July,True
1990,FILM EDITING,Driving Miss Daisy,False
1990,FILM EDITING,The Fabulous Baker Boys,False
1990,FILM EDITING,Glory,False
1990,FOREIGN LANGUAGE FILM,Camille Claudel,False
1990,FOREIGN LANGUAGE FILM,Cinema Paradiso,True
1990,FOREIGN LANGUAGE FILM,Jesus of Montreal,False
1990,FOREIGN LANGUAGE FILM,Waltzing Regitze,False
1990,FOREIGN LANGUAGE FILM,What Happened to Santiago,False
1990,MAKEUP,The Adventures of Baron Munchausen,False
1990,MAKEUP,Dad,False
1990,MAKEUP,Driving Miss Daisy,True
1990,MUSIC (Original Score),Born on the Fourth of July,False
1990,MUSIC (Original Score),The Fabulous Baker Boys,False
1990,MUSIC (Original Score),Field of Dreams,False
1990,MUSIC (Original Score),Indiana Jones and the Last Crusade,False
1990,MUSIC (Original Score),The Little Mermaid,True
1990,MUSIC (Original Song),Chances Are,False
1990,MUSIC (Original Song),Shirley Valentine,False
1990,MUSIC (Original Song),Parenthood,False
1990,MUSIC (Original Song),The Little Mermaid,False
1990,MUSIC (Original Song),The Little Mermaid,True
1990,BEST PICTURE,Born on the Fourth of July,False
1990,BEST PICTURE,Dead Poets Society,False
1990,BEST PICTURE,Driving Miss Daisy,True
1990,BEST PICTURE,Field of Dreams,False
1990,BEST PICTURE,My Left Foot,False
1990,SHORT FILM (Animated),Balance,True
1990,SHORT FILM (Animated),The Cow,False
1990,SHORT FILM (Animated),The Hill Farm,False
1990,SHORT FILM (Live Action),Amazon Diary,False
1990,SHORT FILM (Live Action),The Childeater,False
1990,SHORT FILM (Live Action),Work Experience,True
1990,SOUND,The Abyss,False
1990,SOUND,Black Rain,False
1990,SOUND,Born on the Fourth of July,False
1990,SOUND,Glory,True
1990,SOUND,Indiana Jones and the Last Crusade,False
1990,SOUND EFFECTS EDITING,Black Rain,False
1990,SOUND EFFECTS EDITING,Indiana Jones and the Last Crusade,True
1990,SOUND EFFECTS EDITING,Lethal Weapon 2,False
1990,VISUAL EFFECTS,The Abyss,True
1990,VISUAL EFFECTS,The Adventures of Baron Munchausen,False
1990,VISUAL EFFECTS,Back to the Future Part II,False
1990,WRITING (Screenplay Based on Material from Another Medium),Born on the Fourth of July,False
1990,WRITING (Screenplay Based on Material from Another Medium),Driving Miss Daisy,True
1990,WRITING (Screenplay Based on Material from Another Medium),"Enemies, A Love Story",False
1990,WRITING (Screenplay Based on Material from Another Medium),Field of Dreams,False
1990,WRITING (Screenplay Based on Material from Another Medium),My Left Foot,False
1990,WRITING (Screenplay Written Directly for the Screen),Crimes and Misdemeanors,False
1990,WRITING (Screenplay Written Directly for the Screen),Dead Poets Society,True
1990,WRITING (Screenplay Written Directly for the Screen),Do the Right Thing,False
1990,WRITING (Screenplay Written Directly for the Screen),"sex, lies, and videotape",False
1990,WRITING (Screenplay Written Directly for the Screen),When Harry Met Sally...,False
1990,JEAN HERSHOLT HUMANITARIAN AWARD,,True
1990,HONORARY AWARD,,True
1990,GORDON E. SAWYER AWARD,,True
1990,AWARD OF COMMENDATION,,True
1991,ACTOR IN A LEADING ROLE,Dances With Wolves,False
1991,ACTOR IN A LEADING ROLE,Awakenings,False
1991,ACTOR IN A LEADING ROLE,Cyrano de Bergerac,False
1991,ACTOR IN A LEADING ROLE,The Field,False
1991,ACTOR IN A LEADING ROLE,Reversal of Fortune,True
1991,ACTOR IN A SUPPORTING ROLE,Longtime Companion,False
1991,ACTOR IN A SUPPORTING ROLE,"The Godfather, Part III",False
1991,ACTOR IN A SUPPORTING ROLE,Dances With Wolves,False
1991,ACTOR IN A SUPPORTING ROLE,Dick Tracy,False
1991,ACTOR IN A SUPPORTING ROLE,Good Fellas,True
1991,ACTRESS IN A LEADING ROLE,Misery,True
1991,ACTRESS IN A LEADING ROLE,The Grifters,False
1991,ACTRESS IN A LEADING ROLE,Pretty Woman,False
1991,ACTRESS IN A LEADING ROLE,Postcards from the Edge,False
1991,ACTRESS IN A LEADING ROLE,Mr. & Mrs. Bridge,False
1991,ACTRESS IN A SUPPORTING ROLE,The Grifters,False
1991,ACTRESS IN A SUPPORTING ROLE,Good Fellas,False
1991,ACTRESS IN A SUPPORTING ROLE,Ghost,True
1991,ACTRESS IN A SUPPORTING ROLE,Wild at Heart,False
1991,ACTRESS IN A SUPPORTING ROLE,Dances With Wolves,False
1991,ART DIRECTION,Cyrano de Bergerac,False
1991,ART DIRECTION,Dances With Wolves,False
1991,ART DIRECTION,Dick Tracy,True
1991,ART DIRECTION,"The Godfather, Part III",False
1991,ART DIRECTION,Hamlet,False
1991,CINEMATOGRAPHY,Avalon,False
1991,CINEMATOGRAPHY,Dances With Wolves,True
1991,CINEMATOGRAPHY,Dick Tracy,False
1991,CINEMATOGRAPHY,"The Godfather, Part III",False
1991,CINEMATOGRAPHY,Henry & June,False
1991,COSTUME DESIGN,Avalon,False
1991,COSTUME DESIGN,Cyrano de Bergerac,True
1991,COSTUME DESIGN,Dances With Wolves,False
1991,COSTUME DESIGN,Dick Tracy,False
1991,COSTUME DESIGN,Hamlet,False
1991,DIRECTING,Dances With Wolves,True
1991,DIRECTING,"The Godfather, Part III",False
1991,DIRECTING,Good Fellas,False
1991,DIRECTING,The Grifters,False
1991,DIRECTING,Reversal of Fortune,False
1991,DOCUMENTARY (Feature),American Dream,True
1991,DOCUMENTARY (Feature),Berkeley in the Sixties,False
1991,DOCUMENTARY (Feature),Building Bombs,False
1991,DOCUMENTARY (Feature),Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,False
1991,DOCUMENTARY (Feature),Waldo Salt: A Screenwriter's Journey,False
1991,DOCUMENTARY (Short Subject),Burning Down Tomorrow,False
1991,DOCUMENTARY (Short Subject),Chimps: So Like Us,False
1991,DOCUMENTARY (Short Subject),Days of Waiting,True
1991,DOCUMENTARY (Short Subject),Journey into Life: The World of the Unborn,False
1991,DOCUMENTARY (Short Subject),Rose Kennedy: A Life to Remember,False
1991,FILM EDITING,Dances With Wolves,True
1991,FILM EDITING,Ghost,False
1991,FILM EDITING,"The Godfather, Part III",False
1991,FILM EDITING,Good Fellas,False
1991,FILM EDITING,The Hunt for Red October,False
1991,FOREIGN LANGUAGE FILM,Cyrano de Bergerac,False
1991,FOREIGN LANGUAGE FILM,Journey of Hope,True
1991,FOREIGN LANGUAGE FILM,Ju Dou,False
1991,FOREIGN LANGUAGE FILM,The Nasty Girl,False
1991,FOREIGN LANGUAGE FILM,Open Doors,False
1991,MAKEUP,Cyrano de Bergerac,False
1991,MAKEUP,Dick Tracy,True
1991,MAKEUP,Edward Scissorhands,False
1991,MUSIC (Original Score),Avalon,False
1991,MUSIC (Original Score),Dances With Wolves,True
1991,MUSIC (Original Score),Ghost,False
1991,MUSIC (Original Score),Havana,False
1991,MUSIC (Original Score),Home Alone,False
1991,MUSIC (Original Song),Young Guns II,False
1991,MUSIC (Original Song),Postcards from the Edge,False
1991,MUSIC (Original Song),"The Godfather, Part III",False
1991,MUSIC (Original Song),Home Alone,False
1991,MUSIC (Original Song),Dick Tracy,True
1991,BEST PICTURE,Awakenings,False
1991,BEST PICTURE,Dances With Wolves,True
1991,BEST PICTURE,Ghost,False
1991,BEST PICTURE,"The Godfather, Part III",False
1991,BEST PICTURE,Good Fellas,False
1991,SHORT FILM (Animated),Creature Comforts,True
1991,SHORT FILM (Animated),A Grand Day Out,False
1991,SHORT FILM (Animated),Grasshoppers (Cavallette),False
1991,SHORT FILM (Live Action),Bronx Cheers,False
1991,SHORT FILM (Live Action),Dear Rosie,False
1991,SHORT FILM (Live Action),The Lunch Date,True
1991,SHORT FILM (Live Action),Senzeni Na? (What Have We Done?),False
1991,SHORT FILM (Live Action),12:01 PM,False
1991,SOUND,Dances With Wolves,True
1991,SOUND,Days of Thunder,False
1991,SOUND,Dick Tracy,False
1991,SOUND,The Hunt for Red October,False
1991,SOUND,Total Recall,False
1991,SOUND EFFECTS EDITING,Flatliners,False
1991,SOUND EFFECTS EDITING,The Hunt for Red October,True
1991,SOUND EFFECTS EDITING,Total Recall,False
1991,WRITING (Screenplay Based on Material from Another Medium),Awakenings,False
1991,WRITING (Screenplay Based on Material from Another Medium),Dances With Wolves,True
1991,WRITING (Screenplay Based on Material from Another Medium),Good Fellas,False
1991,WRITING (Screenplay Based on Material from Another Medium),The Grifters,False
